,OR,date,s_min,s_max,s_skew,s_kurt,d_min,d_max,d_skew,d_kurt,i_min,i_max,i_skew,i_kurt,c_min,c_max,c_skew,c_kurt
10,3046,20210115,32864,33772,0.17925294987401488,-1.6615866280433262,29555,30679,-0.07176101167709024,-1.423311386529127,355.322,366.614,0.49674515233345423,-0.6989169881939072,241.92,249.607,0.49693336678106703,-0.6987131700672582
11,3034,20210116,30167,33749,-1.291638574138461,0.014025402692221967,27121,30633,-1.2038601866821705,-0.10235441365550413,331.785,366.614,-1.1502656336679555,-0.1664125727253003,225.894,249.607,-1.150374914411957,-0.16628273410305994
12,3157,20210117,29746,33153,-0.41905182643697864,-1.7766363959606826,26712,30021,-0.3942830047342452,-1.7649236196933678,314.254,361.441,-0.6394928576175245,-1.2613645327740233,213.959,246.085,-0.639475591308168,-1.2614396603191205
13,3158,20210118,29746,33153,-0.4194837296715344,-1.7766082309376654,26712,30021,-0.39763041015716544,-1.7649843030609882,314.254,358.668,-0.6006147456806397,-1.1451174491325684,213.959,244.198,-0.6005741895621736,-1.1452137786690715
14,3150,20210119,29746,33148,-0.41979717683627227,-1.776693049252819,26712,29990,-0.4006225554878113,-1.7658955273240704,314.254,355.672,-0.665046574668527,-1.107187329377453,213.959,242.158,-0.6650047342283445,-1.1072876692723115
15,3074,20210120,29746,33148,-0.43012530548890704,-1.7847670215276512,26712,29990,-0.4304232453104559,-1.7839653842927206,314.254,356.127,-0.6516680185287111,-1.1192896142232545,213.959,242.467,-0.6516545712270936,-1.1193645023577514
16,3097,20210121,29746,33359,-1.482966597717509,0.22848455154549718,26712,30285,-1.4675582598002745,0.21004925141943698,314.254,356.127,-1.3733123573635477,0.05532722200077389,213.959,242.467,-1.3733436035229436,0.0553772912229471
17,3203,20210122,33095,33359,1.0963760120467188,-0.2720509335565193,29938,30285,0.9561473999291726,-0.578567633298491,347.884,358.199,-1.2319433839807261,-0.026515552056122438,236.856,243.879,-1.2316523070397078,-0.026738489087935413
18,3073,20210123,30421,33359,-1.4803462428379788,0.22519814287129014,27218,30285,-1.4659672914996884,0.20719494449390963,332.548,358.199,-1.4645510858038657,0.2064640742395989,226.414,243.879,-1.4645180837184253,0.20642694535459727
19,3269,20210124,28790,33359,-0.6309467114246441,-1.3457758060241023,25717,30285,-0.5931449847792858,-1.4166517544251727,307.458,358.199,-0.8542939077269622,-0.8894908953242373,209.331,243.879,-0.854302883477651,-0.8894590599293299
20,3219,20210125,28790,33359,-0.6302681823742629,-1.3399581367867814,25717,30285,-0.584438792878066,-1.4021095401889223,307.458,358.199,-0.6604641465972504,-0.8763867268295948,209.331,243.879,-0.660465984177372,-0.8763704172211035
21,3064,20210126,28790,33192,-0.645083457808114,-1.3242462306602774,25717,30095,-0.6108234399482083,-1.37835912057034,307.458,358.199,-0.6952351751862607,-0.774205348623072,209.331,243.879,-0.6952266834361642,-0.7741780302787618
22,3286,20210127,28790,33152,-0.6385688151996618,-1.2776147361614238,25717,29933,-0.6260428626450463,-1.3376435013002346,307.458,351.528,-0.93465542592777,-0.5645568804525136,209.331,239.336,-0.9346782636953164,-0.5645388774633435
23,3203,20210128,28790,33152,-1.4593822734688888,0.19495733814671867,25717,29933,-1.4723157317881508,0.21382455656445654,307.458,351.528,-1.3522880411894704,0.02624566220635849,209.331,239.336,-1.3522931588829246,0.026246056648985494
24,3447,20210129,32472,33152,-0.14463489016065914,-1.4480190470561147,29269,29933,-0.2397631328116391,-1.0131984725737666,341.766,351.528,-1.0577272669855402,-0.32204638450207534,232.69,239.336,-1.057864140718582,-0.32203883686666845
25,2906,20210130,30109,33152,-1.3396658207157928,0.050615508249777896,26662,29933,-1.3824863824149185,0.09946133499590637,325.481,351.528,-1.44303423981016,0.1740489395664846,221.602,239.336,-1.4430495783378907,0.17406176860073774
26,2938,20210131,28364,32843,-0.6766315480411692,-1.2313985978829247,25458,29588,-0.5419238911717227,-1.5146152434002762,304.697,350.657,-0.7786727645627329,-1.038739060567382,207.451,238.744,-0.7786553191771686,-1.038764325055664
27,3046,20210201,28364,32843,-0.6374275098907967,-1.1670449983249171,25458,29557,-0.5384543622990863,-1.4762598537959692,304.697,353.026,-0.7394416081274857,-1.0854435625805445,207.451,259.828,0.06555823644849618,-0.9988011755846724
28,3006,20210202,28364,32772,-0.6532768710454774,-1.1602540025412946,25458,29726,-0.5086152915298747,-1.4778369564997726,304.697,364.417,-0.48797522375784674,-1.1852411624263814,207.451,268.212,-0.021033672224177423,-1.5103801107186516
29,3132,20210203,28364,32772,-0.6405811637968007,-1.182478100987836,25458,29726,-0.49949154889920583,-1.5072725138759875,304.697,366.195,-0.5265147530348051,-1.349213378712779,207.451,269.521,-0.450117489665141,-1.6204466058122948
30,3060,20210204,28364,32787,-1.3937265722792571,0.09058505916428494,25458,29726,-1.4211740186675816,0.13290418880460475,304.697,366.195,-1.3549865556988163,0.026480029541509964,207.451,269.521,-1.4219089627839738,0.13383398377468048
31,3066,20210205,31980,32787,-0.7273246421480608,-0.9771658708805018,29042,29726,-0.6226744359108227,-1.2525039251405443,353.026,366.195,-1.327971325002714,0.012397620977591117,259.828,269.521,-1.3277941466532166,0.012134667426166423
32,2763,20210206,29743,32787,-1.435062212511114,0.15723287253658835,26677,29726,-1.441042965674562,0.1644760240825729,338.554,366.195,-1.4629018310619981,0.19949612345950563,249.176,269.521,-1.4628613704245177,0.19943901500427197
33,3047,20210207,28678,32787,-0.5059344295314065,-1.5707024067987918,25915,29655,-0.45758954999398693,-1.6780774105093963,322.592,366.195,-0.6371512100434665,-1.3205802744571147,237.429,269.521,-0.6370932776843704,-1.3206721599025555
34,2880,20210208,28678,32787,-0.15682040874396908,-1.4818897972684084,25915,29655,-0.08333193013955704,-1.583539395385068,322.592,365.655,-0.2098219968956497,-1.327140411423261,237.429,269.124,-0.20977574527278547,-1.327180218381145
35,2887,20210209,28678,32351,0.5245952970549939,-1.1859262011971239,25915,29291,0.632516905336098,-1.1180696285120164,322.592,363.13,0.4959208586897265,-0.8537071189497327,237.429,267.264,0.49591304280806353,-0.8537393625172012
36,2833,20210210,27257,30962,-0.02358046919955016,-0.8677151168119974,24370,27915,-0.126931190781656,-0.7181396337882195,306.312,344.85,-0.5002148430571315,-0.9783060743553045,225.447,253.811,-0.5002035849033544,-0.9782615169071005
37,2992,20210211,24966,30962,-0.28561287742094105,-0.8713490267514423,22133,27915,-0.3661147767210426,-0.8987265756809668,282.821,344.85,-0.4107780735134188,-1.02398035504888,208.157,253.811,-0.41079746471512607,-1.0239599371480677
38,3024,20210212,24905,30962,0.27925578250155403,-1.4010367285319354,21913,27915,0.23385565504908937,-1.4458102321943864,271.573,344.85,0.05640516593332928,-1.546728255798504,199.878,253.811,0.05638518230275824,-1.5467276304623236
39,2911,20210213,24905,28994,0.7255965463950897,-1.1597702712106537,21913,26114,0.7113004931403472,-1.1778698555671419,271.573,330.778,0.6581901926407843,-1.1271893514965963,199.878,243.454,0.658184593029101,-1.1272017890182298
40,2644,20210214,24905,27257,1.3923380874014046,0.08795057812570128,21913,24370,1.3568717153922385,0.042515044669371616,271.573,306.312,1.167748144340267,-0.22051257273996505,199.878,225.447,1.167749271752679,-0.22048707996738726
41,3001,20210215,24905,26109,1.1155717647666552,-0.38246030502261164,21913,23465,1.1474943287565524,-0.27844724177788693,271.573,287.253,0.2698881894129999,-1.427501923219284,199.878,211.419,0.26979332258876815,-1.4274288444823242
42,2824,20210216,24905,27716,0.9699951684676457,-0.5767836361924936,21913,24715,0.7078321641931861,-1.0266481304373114,271.573,301.134,0.7582786001582891,-0.9119824874164233,199.878,221.636,0.7582841301439137,-0.9119190253628755
43,2907,20210217,24980,30715,0.8703131618149389,-0.7131420342010126,21956,27891,0.8477183779740742,-0.6639361090842177,273.203,338.515,0.9530834885243146,-0.5394491528724656,201.079,249.148,0.953090081283422,-0.5394565608115545
44,2885,20210218,25351,31440,0.16272682462121402,-1.6727123380559712,22440,28533,0.17104389237621404,-1.659375988041766,277.622,350.32,0.2615485456629004,-1.6365498995384884,204.331,257.837,0.26155231534190987,-1.6365422150221354
45,2975,20210219,26109,31512,-0.5204849997812,-1.4778187420027078,23465,28627,-0.4694063701976264,-1.5982726731335277,287.253,355.022,-0.3737165792235436,-1.6248943465033736,211.419,261.297,-0.37372603176121255,-1.6248798472474628
46,3139,20210220,27716,31512,-1.1530771198093777,-0.21772909486910752,24715,28627,-1.1546435314738623,-0.2304082036009083,301.134,355.022,-1.2366559730037228,-0.13170593891232407,221.636,261.297,-1.23664963678228,-0.13171488557419764
47,2989,20210221,28396,31512,-0.9909055605079993,-0.43210976417863156,25257,28627,-1.0394832992051288,-0.39063325855506603,314.394,355.022,-1.0428944226321748,-0.42015638656041876,231.395,261.297,-1.0428908865509188,-0.42016099767253223
48,3109,20210222,28396,32355,-0.7869631160683135,-0.6730486427897344,25257,29366,-0.8654139263304345,-0.6281232633733262,314.394,355.022,-1.4193457315822238,0.1473575123965416,231.395,261.297,-1.4193410286312038,0.14734835334741136
49,3049,20210223,28396,33028,-0.5626406553477663,-0.9796403522059531,25257,29919,-0.6844058237746156,-0.8931434614673486,314.394,366.593,-1.0243458276400808,-0.22965837263688993,231.395,269.813,-1.0243341274958928,-0.2296768425117106
50,3028,20210224,28396,33080,-0.6866130040862425,-1.1207294228515943,25257,30031,-0.74638313915491,-1.028166995273232,314.394,369.522,-0.8936532192472807,-0.5227024320648574,231.395,271.97,-0.8935931513290384,-0.5227645649356618
51,3041,20210225,28396,33100,-1.4178549585683975,0.12716707453600984,25257,30072,-1.4333000613279618,0.1523211125428081,314.394,370.985,-1.1659064517597055,-0.2870312451569106,231.395,273.046,-1.1658819160337002,-0.2870689062574807
52,2758,20210226,32355,33100,-0.9923271316450738,-0.5950026110809037,29366,30072,-0.8607712334976345,-0.7020021188225818,351.817,370.985,-1.3475186198187896,0.04434103777780063,258.938,273.046,-1.347483837769955,0.04426622583649209
53,2672,20210227,29214,33100,-1.4791828314728028,0.22071008910219803,26456,30072,-1.4749155494787953,0.2154120495086982,337.779,370.985,-1.451892998916378,0.18513906385278212,248.607,273.046,-1.4518744558570271,0.18510907962766554
54,2832,20210228,27689,33100,-0.5347254179125918,-1.5422748532287585,25017,30072,-0.5373402806435641,-1.5332966487772175,313.622,370.985,-0.7245661726522667,-1.155471950902721,230.827,273.046,-0.7245816390440051,-1.1554447150624534
55,3221,20210301,27689,33100,0.16927259222268454,-1.6353949657364604,25017,30072,0.17627971904073225,-1.635630701541163,313.622,370.985,0.10181597821243617,-1.6735693967016485,218.544,273.046,-0.10985421621446119,-1.5880657383935208
56,3075,20210302,27689,32780,0.1362401992792332,-1.6218203586580275,25017,29739,0.13493164870525118,-1.597828373210438,313.622,368.532,0.08559535309169758,-1.5440883213868086,218.544,271.241,0.3396070970929261,-0.9030452350604747
57,3088,20210303,27689,32752,0.1338752500016235,-1.6212300438277751,25017,29677,0.12693532091875112,-1.5995093882984541,313.622,365.421,0.025765492186177564,-1.5838446813995597,218.544,248.607,-0.654651056193612,-1.1093004061600924
58,3268,20210304,27689,32873,-0.5914770005305584,-1.43139948213909,25017,29785,-0.5813887600487883,-1.4341070532453617,313.622,367.427,-0.4307110178343488,-1.6785667419326908,218.544,247.842,-0.6798001930998171,-1.0955206991378776
59,2805,20210305,29388,33137,-1.446130574681685,0.18186446295446634,26556,29869,-1.44676901863574,0.17529611638034348,323.991,370.03,-1.3466699817345809,0.030771115757719958,218.544,249.599,-1.3466530327454411,0.030759480140897466
60,2751,20210306,29717,33137,-1.434375593408494,0.1675179848676911,26912,29869,-1.4328034785963435,0.1551797414986198,343.409,370.03,-1.045026496208874,-0.417665203309292,231.642,249.599,-1.0449637796913074,-0.41768667527085146
61,3110,20210307,28545,33137,-0.5092402520564803,-1.5807987978485514,25794,29869,-0.5313796373006807,-1.5582597239370144,321.877,370.03,-0.7715097846115608,-1.0263587423931908,217.118,249.599,-0.7715045040171606,-1.026336895142076
62,3048,20210308,28545,33137,-0.512767377955609,-1.5879893603696678,25794,29869,-0.5320383936717827,-1.5636736465900969,321.877,370.03,-0.6932043781123671,-0.9895783386866523,217.118,249.599,-0.6931904203142555,-0.9895615278826897
63,3055,20210309,28545,33137,-0.5128901375035178,-1.59373448941462,25794,29947,-0.5264764256111726,-1.5707125684399532,321.877,370.03,-0.669829613961807,-1.0219928036909822,217.118,249.599,-0.669801955788151,-1.0220028443615652
64,3076,20210310,28545,32995,-0.520487029368415,-1.5883621772457313,25794,29947,-0.5254392038209249,-1.572387682888049,321.877,369.598,-0.6774442403861356,-1.0152453311626803,217.118,249.307,-0.677432463150432,-1.0152412304090381
65,3272,20210311,28545,33116,-1.4932447321543445,0.24110073774168983,25794,30040,-1.4898315485289357,0.23630045791549126,321.877,372.205,-1.3004494152098194,-0.05735007163210648,217.118,251.066,-1.3004207980793978,-0.057395229534890735
66,3075,20210312,32882,33200,0.24503346708183887,-1.3154042934280648,29772,30040,-0.4161357766373344,-0.5548198847924493,358.908,372.205,-1.321531568894485,0.04273400519997983,242.096,251.066,-1.3214887364183092,0.042729402306856734
67,2933,20210313,29872,33200,-1.483271783338113,0.22798256051582166,26797,30040,-1.4950659824966863,0.24358039651815622,340.806,372.205,-1.472356510409193,0.21487936453574896,229.885,251.066,-1.4723512833018826,0.21487550284325296
68,3075,20210314,28574,33200,-0.5369918403030864,-1.5441070263489527,25641,30040,-0.5211341694377698,-1.585164894413221,319.054,372.205,-0.7072857086319655,-1.1880606216311866,215.213,251.066,-0.7072561061057008,-1.188112988272757
69,3087,20210315,28574,33200,-0.5371527252009255,-1.5542786679923108,25641,30088,-0.517233764256441,-1.5923844407593473,319.054,372.205,-0.66905736921383,-1.1419209881046033,215.213,251.066,-0.6690413177159464,-1.1419775366706375
70,3183,20210316,28574,33771,-0.4904525478000288,-1.5670937113422048,25641,30684,-0.4579587261791103,-1.5947812618348092,319.054,376.067,-0.6005689446362947,-1.1733256029238444,215.213,253.67,-0.6005805335448458,-1.173362687848154
71,3214,20210317,28574,33899,-0.4747373532602102,-1.5954687633374538,25641,30716,-0.46385583966162647,-1.6316370474893394,319.054,380.454,-0.4954174940324938,-1.2685843265652277,215.213,256.629,-0.49544238621215975,-1.2686111632926413
72,3137,20210318,28574,33938,-1.4348626259404424,0.15470495012888907,25641,30724,-1.4472258045056814,0.17265345705639668,319.054,380.783,-1.248282511936222,-0.14089365715040003,215.213,256.852,-1.2483168391725343,-0.14083035698520696
73,2838,20210319,33163,34002,-1.2846241137438048,-0.056688814646266295,30088,30865,-1.2922500929855307,0.024790510062451254,363.2,380.818,-1.2673810020427045,-0.12300952138537635,244.992,256.876,-1.2672547834315246,-0.12321557566689423
74,3186,20210320,30585,34002,-1.4880351076487468,0.23371944478547224,27747,30865,-1.4897890325303669,0.23691846408945283,354.958,380.818,-1.3879470283140938,0.07932417250986523,239.432,256.876,-1.3878929047817707,0.07924070262204275
75,3225,20210321,28874,34002,-0.5969702105422875,-1.427199187166431,25688,30865,-0.6873194637278071,-1.2356929860553278,324.801,380.818,-0.9148240620906167,-0.7807576211569018,219.09,256.876,-0.9148263237410372,-0.7807510504253266
76,3537,20210322,28874,34002,-0.4993609400986274,-1.3655562485893866,25688,30865,-0.5835662620359394,-1.1712031750397276,324.801,380.818,-0.6383033038157118,-0.8506312307442738,219.09,256.876,-0.6382511994155299,-0.8506793990764523
77,3059,20210323,28874,34002,-0.5245211130543785,-1.2873010186469815,25688,30865,-0.5829821581893685,-1.013543275290103,324.801,380.818,-0.704457208039099,-0.5611846681943429,219.09,256.876,-0.7043812072276369,-0.5611995992566952
78,3272,20210324,28874,33263,-0.6722400682478832,-1.2278535213509407,25688,30050,-0.8186729928328018,-0.9216497908542394,324.801,372.687,-1.031312552991059,-0.35875159559441405,219.09,251.39,-1.031332974174155,-0.35871677264985946
79,3279,20210325,28874,33263,-1.4747271132743363,0.21508158766440122,25688,30050,-1.4703357978764648,0.2113450525214864,324.801,372.687,-1.3191732773541667,-0.004910001570767264,219.09,251.39,-1.3191641354041037,-0.004928226672435532
80,3201,20210326,32832,33263,-0.9835456471939127,-0.35829318828736145,29607,30050,-0.09377664688506997,-1.2272379274010778,360.446,372.687,-0.8262935031555553,-0.5769938859289372,243.133,251.39,-0.826374215682874,-0.5769506231417303
81,2919,20210327,30894,33263,-1.4859882214860058,0.23155236163510917,27693,30050,-1.4473682883313475,0.1800243144168423,348.79,372.687,-1.3287721630117435,0.027292276713218655,235.272,251.39,-1.328756542317092,0.02726673785066902
82,3181,20210328,29783,33208,-0.5873613472788279,-1.4450093442353344,26864,30050,-0.5172459808502068,-1.5807737884828719,333.328,372.687,-0.6650072308269963,-1.2105135516910135,224.841,251.39,-0.6650828844831759,-1.2103662242081743
83,3262,20210329,29783,34641,-0.22351064771203213,-1.3784222592415734,26864,31460,-0.10067346629722779,-1.395691271211596,333.328,378.528,-0.5246940057014678,-1.2495484286056264,224.841,255.331,-0.5247242191894299,-1.2494335978386082
84,3229,20210330,29783,35318,-0.20766321378845565,-1.57032867516193,26864,32056,-0.14592393691816644,-1.6302542791439427,333.328,394.735,-0.18823357415868516,-1.3114844003048824,224.841,266.263,-0.18826866155695599,-1.3114345558917457
85,3470,20210331,29783,35323,-0.44231857140998776,-1.6769972365408257,26864,32094,-0.41964208558470806,-1.7337521968270544,333.328,395.185,-0.3628224845961326,-1.5529665728508535,224.841,266.567,-0.3628509207509217,-1.5529174749047912
86,3160,20210401,29783,35475,-1.4373816998130622,0.1586239406191563,26864,32094,-1.4534841622016534,0.18242307907945987,333.328,395.185,-1.2756014409892815,-0.09911126778636481,224.841,266.567,-1.2209412218115274,-0.12912996530678988
87,3057,20210402,32253,35475,-1.3061451003713864,-0.0501253614782593,29093,32094,-1.360464144538611,0.035553782965848324,362.503,395.185,-0.8264249478834833,-0.888594740428458,239.989,266.567,-0.8400264159320887,-0.6352910704319825
88,2995,20210403,30687,35475,-0.5913564687095226,-1.4345830896669698,27630,32094,-0.5892372094313526,-1.4435648426262493,345.897,395.185,-0.5951058684271575,-1.399833892693139,228.994,266.567,-0.4734974979664974,-1.4755911680009886
89,2872,20210404,28213,35475,-0.21775206130231162,-1.3883733477065334,25218,32094,-0.2368297144727764,-1.3679053252775015,316.646,395.185,-0.3179438904587726,-1.2777160088962207,209.629,266.567,-0.20863258924630038,-1.2931561384455268
90,3201,20210405,28213,35475,0.5692574993262653,-0.983171832373674,25218,32005,0.5269234695357891,-1.0047300693910528,314.199,391.224,0.3161574849886349,-1.2894151643088085,208.01,259.002,0.3161451572597081,-1.289460314358786
91,3247,20210406,28213,33031,-0.01751114182584243,-1.5914827162244658,25218,29830,-0.045551949838857506,-1.5518836636899866,314.199,362.503,-0.20663732597399373,-1.715473269839001,208.01,239.989,-0.20658516603379012,-1.7154542597128914
92,3298,20210407,28213,33132,0.00021863257622944804,-1.6892461561176653,25218,29885,-0.02758733323192837,-1.656652526122167,314.199,365.123,-0.14979498041632927,-1.670867319461897,208.01,241.723,-0.14975617590419268,-1.6708552818070754
93,3211,20210408,28213,33381,-0.43123221450539,-1.76235901941132,25218,30083,-0.4515367223153742,-1.7263873664156864,314.199,368.734,-0.3042744364548476,-1.780368477031052,208.01,244.114,-0.3042524861317349,-1.7803693709587947
94,2966,20210409,28935,33381,-1.4339366598003511,0.16027509609237045,26063,30083,-1.4389104029315078,0.16517604709662725,314.199,368.734,-1.3164246915440583,-0.015463651322238814,208.01,244.114,-1.3163904182534085,-0.015514721278425903
95,2848,20210410,29983,33381,-1.3839141291753032,0.09197333143748976,27017,30083,-1.3928953422452055,0.09982015347937168,339.065,368.734,-0.9050836227921993,-0.6357721309057727,224.472,244.114,-0.9049936665354097,-0.6359071163050221
96,3205,20210411,29471,33381,-0.3836727338654763,-1.7456167855260165,26623,30083,-0.3780647521140817,-1.7629120341036137,324.545,368.734,-0.5818247037122071,-1.3791120551620732,214.858,244.114,-0.5818609460419518,-1.3790288721454584
97,3195,20210412,29471,34357,-0.19818492986518998,-1.6489665778658447,26623,31152,-0.13980704340224445,-1.616928588066378,324.545,368.924,-0.5618900087659909,-1.410661815799656,214.858,244.239,-0.5619353990630631,-1.410580564907725
98,3235,20210413,29471,34818,-0.14553998625511458,-1.710075853465324,26623,31623,-0.10218863267925885,-1.7119944601163464,324.545,383.92,-0.22973783844897097,-1.3600472549187135,214.858,254.167,-0.2297872087288276,-1.3599958122770706
99,3208,20210414,29471,34818,-0.3686910469120186,-1.771562251692559,26623,31623,-0.3508534956378671,-1.7754871222168498,324.545,383.92,-0.40026968777345,-1.526381699690524,214.858,254.167,-0.40029778863429033,-1.5263305595275143
100,3320,20210415,29471,34818,-1.374463088306281,0.0950122420669417,26623,31623,-1.3453046145810303,0.06055484356171936,324.545,383.92,-1.3181206452569554,0.010751742153169985,214.858,254.167,-1.3181265286460853,0.010751304433774589
101,2883,20210416,33845,34818,0.8037566023446514,-0.9075962788278953,30610,31623,0.8053555328276771,-0.9678023975988856,368.924,383.92,-0.15132475478580212,-0.5169240079178596,244.239,254.167,-0.15162265073815057,-0.516909654829274
102,2863,20210417,30434,34818,-1.2857871001589238,0.02321848765622825,27551,31623,-1.209264301813319,-0.04113514459716461,348.774,383.92,-1.2977116222041178,0.03449806644438169,230.899,254.167,-1.2977585574106552,0.03453994236121449
103,3091,20210418,28991,33989,-0.5465769065304282,-1.5319499422326799,26128,30692,-0.570072298220234,-1.4843233258174169,325.028,377.137,-0.7719701799486965,-1.0650203599621877,215.178,249.677,-0.771964993764489,-1.0650300666227681
104,3214,20210419,28991,33989,-0.5465661208549447,-1.5322420035248907,26128,30760,-0.5661035641033018,-1.4923778217700563,325.028,377.137,-0.7135016688296355,-0.9913161413522111,215.178,249.677,-0.7134967383492142,-0.9913258204912911
105,3302,20210420,28991,34546,-0.4997946501930159,-1.545856946441296,26128,31332,-0.5118919446230635,-1.5102395337042545,325.028,380.713,-0.6378209527117503,-1.050630500586383,215.178,252.044,-0.637828153706777,-1.0506352467548996
106,3285,20210421,28991,35186,-0.4228017255492036,-1.569209973563275,26128,31884,-0.45145224405414314,-1.5498196115528835,325.028,386.69,-0.49076411056473795,-1.1587847345099493,215.178,256.001,-0.4907791861287584,-1.1587777147034763
107,3334,20210422,28991,36050,-1.1843120946409642,-0.14333455548530338,26128,32765,-1.1970726969555967,-0.11709396531301852,325.028,396.619,-0.9810566689432177,-0.44517650703766654,215.178,262.574,-0.9810886429226661,-0.44513979511141466
108,2989,20210423,33851,36050,-0.2375797588331044,-1.1415540786998177,30760,32765,-0.07195140385101419,-1.1159382851101656,366.573,396.619,-0.6387745772193647,-0.8002474445374599,242.683,262.574,-0.6388002200687293,-0.8002795452942855
109,2911,20210424,31402,36050,-1.1846331018596383,-0.1600274190655151,28413,32765,-1.163034380859428,-0.1688393265422472,360.757,396.619,-0.8793524139689455,-0.5330309707520788,238.833,262.574,-0.8793507984086013,-0.5330686426004894
110,3197,20210425,29452,36050,-0.538488461982343,-1.4631877603259684,26541,32765,-0.539738744272445,-1.440290881092859,333.494,396.619,-0.7301851629980919,-1.0354043845548884,220.783,262.574,-0.7302250241764011,-1.0353432652291297
111,3474,20210426,29452,36050,-0.47424858474304704,-1.42795662392681,26541,32765,-0.48176960583030826,-1.4070349067933317,333.494,396.619,-0.5020781353958237,-1.0544088632011337,220.783,262.574,-0.5020921324986195,-1.054374968880934
112,3169,20210427,29452,35469,-0.5550539003499649,-1.3989059294141393,26541,32135,-0.5816631330599161,-1.3622821042391815,333.494,391.396,-0.6610904096415124,-0.8844011061375405,220.783,259.117,-0.6610906585829825,-0.8843366044191092
113,3296,20210428,29452,35241,-0.5933349964065061,-1.3499440922236574,26541,31767,-0.6312069964142277,-1.324078404497729,333.494,385.759,-0.7977725948999513,-0.7760024115151549,220.783,255.384,-0.7978075639274328,-0.7759215540346243
114,3058,20210429,29452,35241,-1.2524884419124738,-0.10250571042157919,26541,31767,-1.25086366566388,-0.13439977566737493,333.494,385.759,-1.2607663938338658,-0.06644400761332259,220.783,255.384,-1.2607686130964957,-0.06644709304076413
115,2884,20210430,31458,35241,-0.9320784467438968,-0.5631827235548141,28400,31767,-0.9460035649927594,-0.6492853969378438,352.959,385.759,-0.8992317457062375,-0.5260224632526662,233.67,255.384,-0.8992182057231446,-0.5260617453668375
116,2975,20210501,30174,35241,-0.30682533995160605,-1.487100583329638,27290,31767,-0.2862525643176403,-1.530972824260678,311.066,385.759,-0.9499689899587243,-0.633877780919728,204.108,255.384,-0.9820926580152164,-0.5791809361396627
117,3234,20210502,30174,34680,0.3485039477791556,-1.536724792352998,27208,31511,0.40834533459064265,-1.4426482618258891,303.82,385.048,-0.1497985720558652,-1.7007078473493227,199.353,254.914,-0.16671113125788603,-1.7084463826984049
118,3360,20210503,30174,35000,0.420156093201558,-1.4320995730810198,27208,31766,0.472929039725327,-1.3462357228933874,303.82,375.604,-0.08312424118911926,-1.5226021134654053,199.353,248.662,-0.05703163877190613,-1.5153273540579633
119,3578,20210504,30174,36402,0.40337871009269266,-1.6140308979994396,27208,33042,0.4050840351293926,-1.62422784668496,303.82,366.743,-0.26525975735633284,-1.6633351862814298,199.353,240.64,-0.28985257912018025,-1.6939030498050327
